,path,interval_folder,sector,ticker,size_bytes,size_gb
111,15_min_interval_stocks/Basic_Materials/UEC.csv,15_min_interval_stocks,Basic_Materials,UEC,6840017,0.0063702622428536415
112,15_min_interval_stocks/Basic_Materials/UFPI.csv,15_min_interval_stocks,Basic_Materials,UFPI,9284277,0.008646656759083271
113,15_min_interval_stocks/Basic_Materials/URG.csv,15_min_interval_stocks,Basic_Materials,URG,5608794,0.005223596468567848
114,15_min_interval_stocks/Basic_Materials/USAS.csv,15_min_interval_stocks,Basic_Materials,USAS,2965160,0.0027615204453468323
115,15_min_interval_stocks/Basic_Materials/USAU.csv,15_min_interval_stocks,Basic_Materials,USAU,3191943,0.0029727285727858543
116,15_min_interval_stocks/Basic_Materials/USGO.csv,15_min_interval_stocks,Basic_Materials,USGO,340348,0.0003169737756252289
117,15_min_interval_stocks/Basic_Materials/USGOW.csv,15_min_interval_stocks,Basic_Materials,USGOW,108045,0.00010062474757432938
118,15_min_interval_stocks/Basic_Materials/VALE.csv,15_min_interval_stocks,Basic_Materials,VALE,9135041,0.008507669903337955
119,15_min_interval_stocks/Basic_Materials/VGZ.csv,15_min_interval_stocks,Basic_Materials,VGZ,7249604,0.0067517198622226715
120,15_min_interval_stocks/Basic_Materials/VOXR.csv,15_min_interval_stocks,Basic_Materials,VOXR,580516,0.0005406476557254791
121,15_min_interval_stocks/Basic_Materials/VZLA.csv,15_min_interval_stocks,Basic_Materials,VZLA,1050168,0.0009780451655387878
122,15_min_interval_stocks/Basic_Materials/WFG.csv,15_min_interval_stocks,Basic_Materials,WFG,1573199,0.0014651557430624962
123,15_min_interval_stocks/Basic_Materials/WPM.csv,15_min_interval_stocks,Basic_Materials,WPM,8704015,0.008106245659291744
124,15_min_interval_stocks/Basic_Materials/WRN.csv,15_min_interval_stocks,Basic_Materials,WRN,3339826,0.003110455349087715
125,15_min_interval_stocks/Basic_Materials/WWR.csv,15_min_interval_stocks,Basic_Materials,WWR,6468580,0.006024334579706192
126,15_min_interval_stocks/Basic_Materials/XPL.csv,15_min_interval_stocks,Basic_Materials,XPL,3602100,0.003354717046022415
127,15_min_interval_stocks/Consumer_Discretionary/AAL.csv,15_min_interval_stocks,Consumer_Discretionary,AAL,7280977,0.006780938245356083
128,15_min_interval_stocks/Consumer_Discretionary/AAP.csv,15_min_interval_stocks,Consumer_Discretionary,AAP,9984237,0.009298545308411121
129,15_min_interval_stocks/Consumer_Discretionary/ABG.csv,15_min_interval_stocks,Consumer_Discretionary,ABG,7977713,0.007429824210703373
130,15_min_interval_stocks/Consumer_Discretionary/ABLV.csv,15_min_interval_stocks,Consumer_Discretionary,ABLV,198821,0.00018516648560762405
131,15_min_interval_stocks/Consumer_Discretionary/ABLVW.csv,15_min_interval_stocks,Consumer_Discretionary,ABLVW,20690,1.926906406879425e-05
132,15_min_interval_stocks/Consumer_Discretionary/ACCD.csv,15_min_interval_stocks,Consumer_Discretionary,ACCD,1641323,0.001528601162135601
133,15_min_interval_stocks/Consumer_Discretionary/ACCO.csv,15_min_interval_stocks,Consumer_Discretionary,ACCO,7249005,0.006751162000000477
134,15_min_interval_stocks/Consumer_Discretionary/ACEL.csv,15_min_interval_stocks,Consumer_Discretionary,ACEL,1821415,0.0016963249072432518
135,15_min_interval_stocks/Consumer_Discretionary/ACM.csv,15_min_interval_stocks,Consumer_Discretionary,ACM,7182900,0.006689596921205521
136,15_min_interval_stocks/Consumer_Discretionary/ACN.csv,15_min_interval_stocks,Consumer_Discretionary,ACN,10484176,0.009764149785041809
137,15_min_interval_stocks/Consumer_Discretionary/ACU.csv,15_min_interval_stocks,Consumer_Discretionary,ACU,2491463,0.002320355735719204
138,15_min_interval_stocks/Consumer_Discretionary/ACVA.csv,15_min_interval_stocks,Consumer_Discretionary,ACVA,1330636,0.0012392513453960419
139,15_min_interval_stocks/Consumer_Discretionary/ADD.csv,15_min_interval_stocks,Consumer_Discretionary,ADD,4162220,0.003876369446516037
140,15_min_interval_stocks/Consumer_Discretionary/ADNT.csv,15_min_interval_stocks,Consumer_Discretionary,ADNT,3022249,0.0028146887198090553
141,15_min_interval_stocks/Consumer_Discretionary/ADSE.csv,15_min_interval_stocks,Consumer_Discretionary,ADSE,583207,0.0005431538447737694
